test,approach,answer,time
ca-AstroPh,Golang_DP-WCC,75,0.973409564
ca-AstroPh,Golang_DP-WCC,76,0.975385647
ca-AstroPh,Golang_DP-WCC,77,0.976760463
ca-AstroPh,Golang_DP-WCC,78,0.979767364
ca-AstroPh,Golang_DP-WCC,79,0.982754861
ca-AstroPh,Golang_DP-WCC,80,0.982836252
ca-AstroPh,Golang_DP-WCC,81,0.982930175
ca-AstroPh,Golang_DP-WCC,82,0.98293149
ca-AstroPh,Golang_DP-WCC,83,0.984195636
ca-AstroPh,Golang_DP-WCC,84,0.987333137
ca-AstroPh,Golang_DP-WCC,85,0.987411412
ca-AstroPh,Golang_DP-WCC,86,0.988687537
ca-AstroPh,Golang_DP-WCC,87,0.988754459
ca-AstroPh,Golang_DP-WCC,88,0.988764768
ca-AstroPh,Golang_DP-WCC,89,0.988835642
ca-AstroPh,Golang_DP-WCC,90,0.988836701
ca-AstroPh,Golang_DP-WCC,91,0.990842911
ca-AstroPh,Golang_DP-WCC,92,0.992426889
ca-AstroPh,Golang_DP-WCC,93,0.99551092
ca-AstroPh,Golang_DP-WCC,94,0.99557492
ca-AstroPh,Golang_DP-WCC,95,0.997048878
ca-AstroPh,Golang_DP-WCC,96,0.997080102
ca-AstroPh,Golang_DP-WCC,97,0.997375278
ca-AstroPh,Golang_DP-WCC,98,1.000069091
ca-AstroPh,Golang_DP-WCC,99,1.000126014
ca-AstroPh,Golang_DP-WCC,100,1.000145226
ca-AstroPh,Golang_DP-WCC,101,1.000275828
ca-AstroPh,Golang_DP-WCC,102,1.000277116
ca-AstroPh,Golang_DP-WCC,103,1.000285047
ca-AstroPh,Golang_DP-WCC,104,1.001577521
ca-AstroPh,Golang_DP-WCC,105,1.001611373
ca-AstroPh,Golang_DP-WCC,106,1.001653085
ca-AstroPh,Golang_DP-WCC,107,1.00174549
ca-AstroPh,Golang_DP-WCC,108,1.00174644
ca-AstroPh,Golang_DP-WCC,109,1.001747526
ca-AstroPh,Golang_DP-WCC,110,1.003349936
ca-AstroPh,Golang_DP-WCC,111,1.003370369
ca-AstroPh,Golang_DP-WCC,112,1.003434316
ca-AstroPh,Golang_DP-WCC,113,1.003524372
ca-AstroPh,Golang_DP-WCC,114,1.003525676
ca-AstroPh,Golang_DP-WCC,115,1.004787605
ca-AstroPh,Golang_DP-WCC,116,1.004790285
ca-AstroPh,Golang_DP-WCC,117,1.006049289
ca-AstroPh,Golang_DP-WCC,118,1.007897347
ca-AstroPh,Golang_DP-WCC,119,1.007963732
ca-AstroPh,Golang_DP-WCC,120,1.007977662
ca-AstroPh,Golang_DP-WCC,121,1.007987751
ca-AstroPh,Golang_DP-WCC,122,1.007991721
ca-AstroPh,Golang_DP-WCC,123,1.008004225
ca-AstroPh,Golang_DP-WCC,124,1.008048876
ca-AstroPh,Golang_DP-WCC,125,1.008236109
ca-AstroPh,Golang_DP-WCC,126,1.008237129
ca-AstroPh,Golang_DP-WCC,127,1.008243669
ca-AstroPh,Golang_DP-WCC,128,1.008244174
ca-AstroPh,Golang_DP-WCC,129,1.008245168
ca-AstroPh,Golang_DP-WCC,130,1.008248132
ca-AstroPh,Golang_DP-WCC,131,1.008249258
ca-AstroPh,Golang_DP-WCC,132,1.00947259
ca-AstroPh,Golang_DP-WCC,133,1.009556991
ca-AstroPh,Golang_DP-WCC,134,1.009571772
ca-AstroPh,Golang_DP-WCC,135,1.011196002
ca-AstroPh,Golang_DP-WCC,136,1.011209097
ca-AstroPh,Golang_DP-WCC,137,1.011228469
ca-AstroPh,Golang_DP-WCC,138,1.01140532
ca-AstroPh,Golang_DP-WCC,139,1.011406691
ca-AstroPh,Golang_DP-WCC,140,1.01141447
ca-AstroPh,Golang_DP-WCC,141,1.013028641
ca-AstroPh,Golang_DP-WCC,142,1.013043923
ca-AstroPh,Golang_DP-WCC,143,1.013050416
ca-AstroPh,Golang_DP-WCC,144,1.013163253
ca-AstroPh,Golang_DP-WCC,145,1.0131676
ca-AstroPh,Golang_DP-WCC,146,1.01316967
ca-AstroPh,Golang_DP-WCC,147,1.014360427
ca-AstroPh,Golang_DP-WCC,148,1.014375977
ca-AstroPh,Golang_DP-WCC,149,1.014427373
ca-AstroPh,Golang_DP-WCC,150,1.016203854
ca-AstroPh,Golang_DP-WCC,151,1.016242149
ca-AstroPh,Golang_DP-WCC,152,1.016267102
ca-AstroPh,Golang_DP-WCC,153,1.016285462
ca-AstroPh,Golang_DP-WCC,154,1.016311917
ca-AstroPh,Golang_DP-WCC,155,1.016602003
ca-AstroPh,Golang_DP-WCC,156,1.016606908
ca-AstroPh,Golang_DP-WCC,157,1.016629116
ca-AstroPh,Golang_DP-WCC,158,1.016709679
ca-AstroPh,Golang_DP-WCC,159,1.016710801
ca-AstroPh,Golang_DP-WCC,160,1.016831984
ca-AstroPh,Golang_DP-WCC,161,1.016863808
ca-AstroPh,Golang_DP-WCC,162,1.016869181
ca-AstroPh,Golang_DP-WCC,163,1.017081588
ca-AstroPh,Golang_DP-WCC,164,1.017084518
ca-AstroPh,Golang_DP-WCC,165,1.017086381
ca-AstroPh,Golang_DP-WCC,166,1.017088502
ca-AstroPh,Golang_DP-WCC,167,1.017090637
ca-AstroPh,Golang_DP-WCC,168,1.018943131
ca-AstroPh,Golang_DP-WCC,169,1.01901784
ca-AstroPh,Golang_DP-WCC,170,1.019019839
ca-AstroPh,Golang_DP-WCC,171,1.01902128
ca-AstroPh,Golang_DP-WCC,172,1.019022467
ca-AstroPh,Golang_DP-WCC,173,1.019051843
ca-AstroPh,Golang_DP-WCC,174,1.019053934
ca-AstroPh,Golang_DP-WCC,175,1.01919512
ca-AstroPh,Golang_DP-WCC,176,1.0191959800000001
ca-AstroPh,Golang_DP-WCC,177,1.019197168
ca-AstroPh,Golang_DP-WCC,178,1.019198773
ca-AstroPh,Golang_DP-WCC,179,1.019201107
ca-AstroPh,Golang_DP-WCC,180,1.019203161
ca-AstroPh,Golang_DP-WCC,181,1.020698797
ca-AstroPh,Golang_DP-WCC,182,1.020701541
ca-AstroPh,Golang_DP-WCC,183,1.020703095
ca-AstroPh,Golang_DP-WCC,184,1.020704934
ca-AstroPh,Golang_DP-WCC,185,1.020706526
ca-AstroPh,Golang_DP-WCC,186,1.020708433
ca-AstroPh,Golang_DP-WCC,187,1.020711003
ca-AstroPh,Golang_DP-WCC,188,1.020714947
ca-AstroPh,Golang_DP-WCC,189,1.020716772
ca-AstroPh,Golang_DP-WCC,190,1.020721037
ca-AstroPh,Golang_DP-WCC,191,1.020723682
ca-AstroPh,Golang_DP-WCC,192,1.020726565
ca-AstroPh,Golang_DP-WCC,193,1.020728589
ca-AstroPh,Golang_DP-WCC,194,1.020731526
ca-AstroPh,Golang_DP-WCC,195,1.020733903
ca-AstroPh,Golang_DP-WCC,196,1.020736145
ca-AstroPh,Golang_DP-WCC,197,1.020737779
ca-AstroPh,Golang_DP-WCC,198,1.020842883
ca-AstroPh,Golang_DP-WCC,199,1.020843721
ca-AstroPh,Golang_DP-WCC,200,1.020844946
ca-AstroPh,Golang_DP-WCC,201,1.020846618
ca-AstroPh,Golang_DP-WCC,202,1.020848035
ca-AstroPh,Golang_DP-WCC,203,1.020849518
ca-AstroPh,Golang_DP-WCC,204,1.020852721
ca-AstroPh,Golang_DP-WCC,205,1.020853615
ca-AstroPh,Golang_DP-WCC,206,1.020855292
ca-AstroPh,Golang_DP-WCC,207,1.020857347
ca-AstroPh,Golang_DP-WCC,208,1.02085891
ca-AstroPh,Golang_DP-WCC,209,1.020861658
ca-AstroPh,Golang_DP-WCC,210,1.020864025
ca-AstroPh,Golang_DP-WCC,211,1.020865545
ca-AstroPh,Golang_DP-WCC,212,1.020868805
ca-AstroPh,Golang_DP-WCC,213,1.020874149
ca-AstroPh,Golang_DP-WCC,214,1.020875125
ca-AstroPh,Golang_DP-WCC,215,1.022239712
ca-AstroPh,Golang_DP-WCC,216,1.022260331
ca-AstroPh,Golang_DP-WCC,217,1.022342111
ca-AstroPh,Golang_DP-WCC,218,1.022343493
ca-AstroPh,Golang_DP-WCC,219,1.022344426
ca-AstroPh,Golang_DP-WCC,220,1.022371715
ca-AstroPh,Golang_DP-WCC,221,1.022373329
ca-AstroPh,Golang_DP-WCC,222,1.022374744
ca-AstroPh,Golang_DP-WCC,223,1.022376384
ca-AstroPh,Golang_DP-WCC,224,1.024017447
ca-AstroPh,Golang_DP-WCC,225,1.025484223
ca-AstroPh,Golang_DP-WCC,226,1.025491116
ca-AstroPh,Golang_DP-WCC,227,1.025516169
ca-AstroPh,Golang_DP-WCC,228,1.025523043
ca-AstroPh,Golang_DP-WCC,229,1.02557684
ca-AstroPh,Golang_DP-WCC,230,1.02557996
ca-AstroPh,Golang_DP-WCC,231,1.025580969
ca-AstroPh,Golang_DP-WCC,232,1.026868573
ca-AstroPh,Golang_DP-WCC,233,1.026887214
ca-AstroPh,Golang_DP-WCC,234,1.027084915
ca-AstroPh,Golang_DP-WCC,235,1.027087168
ca-AstroPh,Golang_DP-WCC,236,1.027088454
ca-AstroPh,Golang_DP-WCC,237,1.027089758
ca-AstroPh,Golang_DP-WCC,238,1.027093205
ca-AstroPh,Golang_DP-WCC,239,1.027095578
ca-AstroPh,Golang_DP-WCC,240,1.027098785
ca-AstroPh,Golang_DP-WCC,241,1.027099365
ca-AstroPh,Golang_DP-WCC,242,1.027101234
ca-AstroPh,Golang_DP-WCC,243,1.027106188
ca-AstroPh,Golang_DP-WCC,244,1.027107035
ca-AstroPh,Golang_DP-WCC,245,1.027111296
ca-AstroPh,Golang_DP-WCC,246,1.027113423
ca-AstroPh,Golang_DP-WCC,247,1.027115495
ca-AstroPh,Golang_DP-WCC,248,1.02711942
ca-AstroPh,Golang_DP-WCC,249,1.027120117
ca-AstroPh,Golang_DP-WCC,250,1.027126124
ca-AstroPh,Golang_DP-WCC,251,1.027129215
ca-AstroPh,Golang_DP-WCC,252,1.027129816
ca-AstroPh,Golang_DP-WCC,253,1.027134749
ca-AstroPh,Golang_DP-WCC,254,1.027160608
ca-AstroPh,Golang_DP-WCC,255,1.027161624
ca-AstroPh,Golang_DP-WCC,256,1.027163079
ca-AstroPh,Golang_DP-WCC,257,1.027164711
ca-AstroPh,Golang_DP-WCC,258,1.02716858
ca-AstroPh,Golang_DP-WCC,259,1.027170047
ca-AstroPh,Golang_DP-WCC,260,1.027171742
ca-AstroPh,Golang_DP-WCC,261,1.027173798
ca-AstroPh,Golang_DP-WCC,262,1.027175328
ca-AstroPh,Golang_DP-WCC,263,1.027178284
ca-AstroPh,Golang_DP-WCC,264,1.02720156
ca-AstroPh,Golang_DP-WCC,265,1.027202296
ca-AstroPh,Golang_DP-WCC,266,1.02720367
ca-AstroPh,Golang_DP-WCC,267,1.027204844
ca-AstroPh,Golang_DP-WCC,268,1.027206008
ca-AstroPh,Golang_DP-WCC,269,1.027207594
ca-AstroPh,Golang_DP-WCC,270,1.027209249
ca-AstroPh,Golang_DP-WCC,271,1.027221611
ca-AstroPh,Golang_DP-WCC,272,1.027222047
ca-AstroPh,Golang_DP-WCC,273,1.02722275
ca-AstroPh,Golang_DP-WCC,274,1.027224382
ca-AstroPh,Golang_DP-WCC,275,1.027225869
ca-AstroPh,Golang_DP-WCC,276,1.02722769
ca-AstroPh,Golang_DP-WCC,277,1.027228373
ca-AstroPh,Golang_DP-WCC,278,1.027230592
ca-AstroPh,Golang_DP-WCC,279,1.027233559
ca-AstroPh,Golang_DP-WCC,280,1.027235383
ca-AstroPh,Golang_DP-WCC,281,1.027240121
ca-AstroPh,Golang_DP-WCC,282,1.027240617
ca-AstroPh,Golang_DP-WCC,283,1.027241671
ca-AstroPh,Golang_DP-WCC,284,1.027242915
ca-AstroPh,Golang_DP-WCC,285,1.027244174
ca-AstroPh,Golang_DP-WCC,286,1.027246454
ca-AstroPh,Golang_DP-WCC,287,1.027253022
ca-AstroPh,Golang_DP-WCC,288,1.027253518
ca-AstroPh,Golang_DP-WCC,289,1.027254377
ca-AstroPh,Golang_DP-WCC,290,1.027256299
