test,approach,answer,time
web-Google,AF-WCC,80,114.526949242
web-Google,AF-WCC,81,114.526949242
web-Google,AF-WCC,82,114.526949242
web-Google,AF-WCC,83,114.526949242
web-Google,AF-WCC,84,114.526949242
web-Google,AF-WCC,85,114.526949242
web-Google,AF-WCC,86,114.526949242
web-Google,AF-WCC,87,114.526949242
web-Google,AF-WCC,88,114.526949242
web-Google,AF-WCC,89,114.526949242
web-Google,AF-WCC,90,114.526949242
web-Google,AF-WCC,91,114.526949242
web-Google,AF-WCC,92,114.526949242
web-Google,AF-WCC,93,114.526949242
web-Google,AF-WCC,94,114.526949242
web-Google,AF-WCC,95,114.526949242
web-Google,AF-WCC,96,114.526949242
web-Google,AF-WCC,97,114.526949242
web-Google,AF-WCC,98,114.526949242
web-Google,AF-WCC,99,114.526949242
web-Google,AF-WCC,100,114.526949242
web-Google,AF-WCC,101,114.526949242
web-Google,AF-WCC,102,114.526949242
web-Google,AF-WCC,103,114.526949242
web-Google,AF-WCC,104,114.526949242
web-Google,AF-WCC,105,114.526949242
web-Google,AF-WCC,106,114.526949242
web-Google,AF-WCC,107,114.526949242
web-Google,AF-WCC,108,114.526949242
web-Google,AF-WCC,109,114.526949242
web-Google,AF-WCC,110,114.526949242
web-Google,AF-WCC,111,114.526949242
web-Google,AF-WCC,112,114.526949242
web-Google,AF-WCC,113,114.526949242
web-Google,AF-WCC,114,114.526949242
web-Google,AF-WCC,115,114.526949242
web-Google,AF-WCC,116,114.526949242
web-Google,AF-WCC,117,114.526949242
web-Google,AF-WCC,118,114.526949242
web-Google,AF-WCC,119,114.526949242
web-Google,AF-WCC,120,114.526949242
web-Google,AF-WCC,121,114.526949242
web-Google,AF-WCC,122,114.526949242
web-Google,AF-WCC,123,114.526949242
web-Google,AF-WCC,124,114.526949242
web-Google,AF-WCC,125,114.526949242
web-Google,AF-WCC,126,114.526949242
web-Google,AF-WCC,127,114.526949242
web-Google,AF-WCC,128,114.526949242
web-Google,AF-WCC,129,114.526949242
web-Google,AF-WCC,130,114.526949242
web-Google,AF-WCC,131,114.526949242
web-Google,AF-WCC,132,114.526949242
web-Google,AF-WCC,133,114.526949242
web-Google,AF-WCC,134,114.526949242
web-Google,AF-WCC,135,114.526949242
web-Google,AF-WCC,136,114.526949242
web-Google,AF-WCC,137,114.526949242
web-Google,AF-WCC,138,114.526949242
web-Google,AF-WCC,139,114.526949242
web-Google,AF-WCC,140,114.526949242
web-Google,AF-WCC,141,114.526949242
web-Google,AF-WCC,142,114.526949242
web-Google,AF-WCC,143,114.526949242
web-Google,AF-WCC,144,114.526949242
web-Google,AF-WCC,145,114.526949242
web-Google,AF-WCC,146,114.526949242
web-Google,AF-WCC,147,114.526949242
web-Google,AF-WCC,148,114.526949242
web-Google,AF-WCC,149,114.526949242
web-Google,AF-WCC,150,114.526949242
web-Google,AF-WCC,151,114.526949242
web-Google,AF-WCC,152,114.526949242
web-Google,AF-WCC,153,114.526949242
web-Google,AF-WCC,154,114.526949242
web-Google,AF-WCC,155,114.526949242
web-Google,AF-WCC,156,114.526949242
web-Google,AF-WCC,157,114.526949242
web-Google,AF-WCC,158,114.526949242
web-Google,AF-WCC,159,114.526949242
web-Google,AF-WCC,160,114.526949242
web-Google,AF-WCC,161,114.526949242
web-Google,AF-WCC,162,114.526949242
web-Google,AF-WCC,163,114.526949242
web-Google,AF-WCC,164,114.526949242
web-Google,AF-WCC,165,114.526949242
web-Google,AF-WCC,166,114.526949242
web-Google,AF-WCC,167,114.526949242
web-Google,AF-WCC,168,114.526949242
web-Google,AF-WCC,169,114.526949242
web-Google,AF-WCC,170,114.526949242
web-Google,AF-WCC,171,114.526949242
web-Google,AF-WCC,172,114.526949242
web-Google,AF-WCC,173,114.526949242
web-Google,AF-WCC,174,114.526949242
web-Google,AF-WCC,175,114.526949242
web-Google,AF-WCC,176,114.526949242
web-Google,AF-WCC,177,114.526949242
web-Google,AF-WCC,178,114.526949242
web-Google,AF-WCC,179,114.526949242
web-Google,AF-WCC,180,114.526949242
web-Google,AF-WCC,181,114.526949242
web-Google,AF-WCC,182,114.526949242
web-Google,AF-WCC,183,114.526949242
web-Google,AF-WCC,184,114.526949242
web-Google,AF-WCC,185,114.526949242
web-Google,AF-WCC,186,114.526949242
web-Google,AF-WCC,187,114.526949242
web-Google,AF-WCC,188,114.526949242
web-Google,AF-WCC,189,114.526949242
web-Google,AF-WCC,190,114.526949242
web-Google,AF-WCC,191,114.526949242
web-Google,AF-WCC,192,114.526949242
web-Google,AF-WCC,193,114.526949242
web-Google,AF-WCC,194,114.526949242
web-Google,AF-WCC,195,114.526949242
web-Google,AF-WCC,196,114.526949242
web-Google,AF-WCC,197,114.526949242
web-Google,AF-WCC,198,114.526949242
web-Google,AF-WCC,199,114.526949242
web-Google,AF-WCC,200,114.526949242
web-Google,AF-WCC,201,114.526949242
web-Google,AF-WCC,202,114.526949242
web-Google,AF-WCC,203,114.526949242
web-Google,AF-WCC,204,114.526949242
web-Google,AF-WCC,205,114.526949242
web-Google,AF-WCC,206,114.526949242
web-Google,AF-WCC,207,114.526949242
web-Google,AF-WCC,208,114.526949242
web-Google,AF-WCC,209,114.526949242
web-Google,AF-WCC,210,114.526949242
web-Google,AF-WCC,211,114.526949242
web-Google,AF-WCC,212,114.526949242
web-Google,AF-WCC,213,114.526949242
web-Google,AF-WCC,214,114.526949242
web-Google,AF-WCC,215,114.526949242
web-Google,AF-WCC,216,114.526949242
web-Google,AF-WCC,217,114.526949242
web-Google,AF-WCC,218,114.526949242
web-Google,AF-WCC,219,114.526949242
web-Google,AF-WCC,220,114.526949242
web-Google,AF-WCC,221,114.526949242
web-Google,AF-WCC,222,114.526949242
web-Google,AF-WCC,223,114.526949242
web-Google,AF-WCC,224,114.526949242
web-Google,AF-WCC,225,114.526949242
web-Google,AF-WCC,226,114.526949242
web-Google,AF-WCC,227,114.526949242
web-Google,AF-WCC,228,114.526949242
web-Google,AF-WCC,229,114.526949242
web-Google,AF-WCC,230,114.526949242
web-Google,AF-WCC,231,114.526949242
web-Google,AF-WCC,232,114.526949242
web-Google,AF-WCC,233,114.526949242
web-Google,AF-WCC,234,114.526949242
web-Google,AF-WCC,235,114.526949242
web-Google,AF-WCC,236,114.526949242
web-Google,AF-WCC,237,114.526949242
web-Google,AF-WCC,238,114.526949242
web-Google,AF-WCC,239,114.526949242
web-Google,AF-WCC,240,114.526949242
web-Google,AF-WCC,241,114.526949242
web-Google,AF-WCC,242,114.526949242
web-Google,AF-WCC,243,114.526949242
web-Google,AF-WCC,244,114.526949242
web-Google,AF-WCC,245,114.526949242
web-Google,AF-WCC,246,114.526949242
web-Google,AF-WCC,247,114.526949242
web-Google,AF-WCC,248,114.526949242
web-Google,AF-WCC,249,114.526949242
web-Google,AF-WCC,250,114.526949242
web-Google,AF-WCC,251,114.526949242
web-Google,AF-WCC,252,114.526949242
web-Google,AF-WCC,253,114.526949242
web-Google,AF-WCC,254,114.526949242
web-Google,AF-WCC,255,114.526949242
web-Google,AF-WCC,256,114.526949242
web-Google,AF-WCC,257,114.526949242
web-Google,AF-WCC,258,114.526949242
web-Google,AF-WCC,259,114.526949242
web-Google,AF-WCC,260,114.526949242
web-Google,AF-WCC,261,114.526949242
web-Google,AF-WCC,262,114.526949242
web-Google,AF-WCC,263,114.526949242
web-Google,AF-WCC,264,114.526949242
web-Google,AF-WCC,265,114.526949242
web-Google,AF-WCC,266,114.526949242
web-Google,AF-WCC,267,114.526949242
web-Google,AF-WCC,268,114.526949242
web-Google,AF-WCC,269,114.526949242
web-Google,AF-WCC,270,114.526949242
web-Google,AF-WCC,271,114.526949242
web-Google,AF-WCC,272,114.526949242
web-Google,AF-WCC,273,114.526949242
web-Google,AF-WCC,274,114.526949242
web-Google,AF-WCC,275,114.526949242
web-Google,AF-WCC,276,114.526949242
web-Google,AF-WCC,277,114.526949242
web-Google,AF-WCC,278,114.526949242
web-Google,AF-WCC,279,114.526949242
web-Google,AF-WCC,280,114.526949242
web-Google,AF-WCC,281,114.526949242
web-Google,AF-WCC,282,114.526949242
web-Google,AF-WCC,283,114.526949242
web-Google,AF-WCC,284,114.526949242
web-Google,AF-WCC,285,114.526949242
web-Google,AF-WCC,286,114.526949242
web-Google,AF-WCC,287,114.526949242
web-Google,AF-WCC,288,114.526949242
web-Google,AF-WCC,289,114.526949242
web-Google,AF-WCC,290,114.526949242
web-Google,AF-WCC,291,114.526949242
web-Google,AF-WCC,292,114.526949242
web-Google,AF-WCC,293,114.526949242
web-Google,AF-WCC,294,114.526949242
web-Google,AF-WCC,295,114.526949242
web-Google,AF-WCC,296,114.526949242
web-Google,AF-WCC,297,114.526949242
web-Google,AF-WCC,298,114.526949242
web-Google,AF-WCC,299,114.526949242
web-Google,AF-WCC,300,114.526949242
web-Google,AF-WCC,301,114.526949242
web-Google,AF-WCC,302,114.526949242
web-Google,AF-WCC,303,114.526949242
web-Google,AF-WCC,304,114.526949242
web-Google,AF-WCC,305,114.526949242
web-Google,AF-WCC,306,114.526949242
web-Google,AF-WCC,307,114.526949242
web-Google,AF-WCC,308,114.526949242
web-Google,AF-WCC,309,114.526949242
web-Google,AF-WCC,310,114.526949242
web-Google,AF-WCC,311,114.526949242
web-Google,AF-WCC,312,114.526949242
web-Google,AF-WCC,313,114.526949242
web-Google,AF-WCC,314,114.526949242
web-Google,AF-WCC,315,114.526949242
web-Google,AF-WCC,316,114.526949242
web-Google,AF-WCC,317,114.526949242
web-Google,AF-WCC,318,114.526949242
web-Google,AF-WCC,319,114.526949242
web-Google,AF-WCC,320,114.526949242
web-Google,AF-WCC,321,114.526949242
web-Google,AF-WCC,322,114.526949242
web-Google,AF-WCC,323,114.526949242
web-Google,AF-WCC,324,114.526949242
web-Google,AF-WCC,325,114.526949242
web-Google,AF-WCC,326,114.526949242
web-Google,AF-WCC,327,114.526949242
web-Google,AF-WCC,328,114.526949242
web-Google,AF-WCC,329,114.526949242
web-Google,AF-WCC,330,114.526949242
web-Google,AF-WCC,331,114.526949242
web-Google,AF-WCC,332,114.526949242
web-Google,AF-WCC,333,114.526949242
web-Google,AF-WCC,334,114.526949242
web-Google,AF-WCC,335,114.526949242
web-Google,AF-WCC,336,114.526949242
web-Google,AF-WCC,337,114.526949242
web-Google,AF-WCC,338,114.526949242
web-Google,AF-WCC,339,114.526949242
web-Google,AF-WCC,340,114.526949242
web-Google,AF-WCC,341,114.526949242
web-Google,AF-WCC,342,114.526949242
web-Google,AF-WCC,343,114.526949242
web-Google,AF-WCC,344,114.526949242
web-Google,AF-WCC,345,114.526949242
web-Google,AF-WCC,346,114.526949242
web-Google,AF-WCC,347,114.526949242
web-Google,AF-WCC,348,114.526949242
web-Google,AF-WCC,349,114.526949242
web-Google,AF-WCC,350,114.526949242
web-Google,AF-WCC,351,114.526949242
web-Google,AF-WCC,352,114.526949242
web-Google,AF-WCC,353,114.526949242
web-Google,AF-WCC,354,114.526949242
web-Google,AF-WCC,355,114.526949242
web-Google,AF-WCC,356,114.526949242
web-Google,AF-WCC,357,114.526949242
web-Google,AF-WCC,358,114.526949242
web-Google,AF-WCC,359,114.526949242
web-Google,AF-WCC,360,114.526949242
web-Google,AF-WCC,361,114.526949242
web-Google,AF-WCC,362,114.526949242
web-Google,AF-WCC,363,114.526949242
web-Google,AF-WCC,364,114.526949242
web-Google,AF-WCC,365,114.526949242
web-Google,AF-WCC,366,114.526949242
web-Google,AF-WCC,367,114.526949242
web-Google,AF-WCC,368,114.526949242
web-Google,AF-WCC,369,114.526949242
web-Google,AF-WCC,370,114.526949242
web-Google,AF-WCC,371,114.526949242
web-Google,AF-WCC,372,114.526949242
web-Google,AF-WCC,373,114.526949242
web-Google,AF-WCC,374,114.526949242
web-Google,AF-WCC,375,114.526949242
web-Google,AF-WCC,376,114.526949242
web-Google,AF-WCC,377,114.526949242
web-Google,AF-WCC,378,114.526949242
web-Google,AF-WCC,379,114.526949242
web-Google,AF-WCC,380,114.526949242
web-Google,AF-WCC,381,114.526949242
web-Google,AF-WCC,382,114.526949242
web-Google,AF-WCC,383,114.526949242
web-Google,AF-WCC,384,114.526949242
web-Google,AF-WCC,385,114.526949242
web-Google,AF-WCC,386,114.526949242
web-Google,AF-WCC,387,114.526949242
web-Google,AF-WCC,388,114.526949242
web-Google,AF-WCC,389,114.526949242
web-Google,AF-WCC,390,114.526949242
web-Google,AF-WCC,391,114.526949242
web-Google,AF-WCC,392,114.526949242
web-Google,AF-WCC,393,114.526949242
web-Google,AF-WCC,394,114.526949242
web-Google,AF-WCC,395,114.526949242
web-Google,AF-WCC,396,114.526949242
web-Google,AF-WCC,397,114.526949242
web-Google,AF-WCC,398,114.526949242
web-Google,AF-WCC,399,114.526949242
web-Google,AF-WCC,400,114.526949242
web-Google,AF-WCC,401,114.526949242
web-Google,AF-WCC,402,114.526949242
web-Google,AF-WCC,403,114.526949242
web-Google,AF-WCC,404,114.526949242
web-Google,AF-WCC,405,114.526949242
web-Google,AF-WCC,406,114.526949242
web-Google,AF-WCC,407,114.526949242
web-Google,AF-WCC,408,114.526949242
web-Google,AF-WCC,409,114.526949242
web-Google,AF-WCC,410,114.526949242
web-Google,AF-WCC,411,114.526949242
web-Google,AF-WCC,412,114.526949242
web-Google,AF-WCC,413,114.526949242
web-Google,AF-WCC,414,114.526949242
web-Google,AF-WCC,415,114.526949242
web-Google,AF-WCC,416,114.526949242
web-Google,AF-WCC,417,114.526949242
web-Google,AF-WCC,418,114.526949242
web-Google,AF-WCC,419,114.526949242
web-Google,AF-WCC,420,114.526949242
web-Google,AF-WCC,421,114.526949242
web-Google,AF-WCC,422,114.526949242
web-Google,AF-WCC,423,114.526949242
web-Google,AF-WCC,424,114.526949242
web-Google,AF-WCC,425,114.526949242
web-Google,AF-WCC,426,114.526949242
web-Google,AF-WCC,427,114.526949242
web-Google,AF-WCC,428,114.526949242
web-Google,AF-WCC,429,114.526949242
web-Google,AF-WCC,430,114.526949242
web-Google,AF-WCC,431,114.526949242
web-Google,AF-WCC,432,114.526949242
web-Google,AF-WCC,433,114.526949242
web-Google,AF-WCC,434,114.526949242
web-Google,AF-WCC,435,114.526949242
web-Google,AF-WCC,436,114.526949242
web-Google,AF-WCC,437,114.526949242
web-Google,AF-WCC,438,114.526949242
web-Google,AF-WCC,439,114.526949242
web-Google,AF-WCC,440,114.526949242
web-Google,AF-WCC,441,114.526949242
web-Google,AF-WCC,442,114.526949242
web-Google,AF-WCC,443,114.526949242
web-Google,AF-WCC,444,114.526949242
web-Google,AF-WCC,445,114.526949242
web-Google,AF-WCC,446,114.526949242
web-Google,AF-WCC,447,114.526949242
web-Google,AF-WCC,448,114.526949242
web-Google,AF-WCC,449,114.526949242
web-Google,AF-WCC,450,114.526949242
web-Google,AF-WCC,451,114.526949242
web-Google,AF-WCC,452,114.526949242
web-Google,AF-WCC,453,114.526949242
web-Google,AF-WCC,454,114.526949242
web-Google,AF-WCC,455,114.526949242
web-Google,AF-WCC,456,114.526949242
web-Google,AF-WCC,457,114.526949242
web-Google,AF-WCC,458,114.526949242
web-Google,AF-WCC,459,114.526949242
web-Google,AF-WCC,460,114.526949242
web-Google,AF-WCC,461,114.526949242
web-Google,AF-WCC,462,114.526949242
web-Google,AF-WCC,463,114.526949242
web-Google,AF-WCC,464,114.526949242
web-Google,AF-WCC,465,114.526949242
web-Google,AF-WCC,466,114.526949242
web-Google,AF-WCC,467,114.526949242
web-Google,AF-WCC,468,114.526949242
web-Google,AF-WCC,469,114.526949242
web-Google,AF-WCC,470,114.526949242
web-Google,AF-WCC,471,114.526949242
web-Google,AF-WCC,472,114.526949242
web-Google,AF-WCC,473,114.526949242
web-Google,AF-WCC,474,114.526949242
web-Google,AF-WCC,475,114.526949242
web-Google,AF-WCC,476,114.526949242
web-Google,AF-WCC,477,114.526949242
web-Google,AF-WCC,478,114.526949242
web-Google,AF-WCC,479,114.526949242
web-Google,AF-WCC,480,114.526949242
web-Google,AF-WCC,481,114.526949242
web-Google,AF-WCC,482,114.526949242
web-Google,AF-WCC,483,114.526949242
web-Google,AF-WCC,484,114.526949242
web-Google,AF-WCC,485,114.526949242
web-Google,AF-WCC,486,114.526949242
web-Google,AF-WCC,487,114.526949242
web-Google,AF-WCC,488,114.526949242
web-Google,AF-WCC,489,114.526949242
web-Google,AF-WCC,490,114.526949242
web-Google,AF-WCC,491,114.526949242
web-Google,AF-WCC,492,114.526949242
web-Google,AF-WCC,493,114.526949242
web-Google,AF-WCC,494,114.526949242
web-Google,AF-WCC,495,114.526949242
web-Google,AF-WCC,496,114.526949242
web-Google,AF-WCC,497,114.526949242
web-Google,AF-WCC,498,114.526949242
web-Google,AF-WCC,499,114.526949242
web-Google,AF-WCC,500,114.526949242
web-Google,AF-WCC,501,114.526949242
web-Google,AF-WCC,502,114.526949242
web-Google,AF-WCC,503,114.526949242
web-Google,AF-WCC,504,114.526949242
web-Google,AF-WCC,505,114.526949242
web-Google,AF-WCC,506,114.526949242
web-Google,AF-WCC,507,114.526949242
web-Google,AF-WCC,508,114.526949242
web-Google,AF-WCC,509,114.526949242
web-Google,AF-WCC,510,114.526949242
web-Google,AF-WCC,511,114.526949242
web-Google,AF-WCC,512,114.526949242
web-Google,AF-WCC,513,114.526949242
web-Google,AF-WCC,514,114.526949242
web-Google,AF-WCC,515,114.526949242
web-Google,AF-WCC,516,114.526949242
web-Google,AF-WCC,517,114.526949242
web-Google,AF-WCC,518,114.526949242
web-Google,AF-WCC,519,114.526949242
web-Google,AF-WCC,520,114.526949242
web-Google,AF-WCC,521,114.526949242
web-Google,AF-WCC,522,114.526949242
web-Google,AF-WCC,523,114.526949242
web-Google,AF-WCC,524,114.526949242
web-Google,AF-WCC,525,114.526949242
web-Google,AF-WCC,526,114.526949242
web-Google,AF-WCC,527,114.526949242
web-Google,AF-WCC,528,114.526949242
web-Google,AF-WCC,529,114.526949242
web-Google,AF-WCC,530,114.526949242
web-Google,AF-WCC,531,114.526949242
web-Google,AF-WCC,532,114.526949242
web-Google,AF-WCC,533,114.526949242
web-Google,AF-WCC,534,114.526949242
web-Google,AF-WCC,535,114.526949242
web-Google,AF-WCC,536,114.526949242
web-Google,AF-WCC,537,114.526949242
web-Google,AF-WCC,538,114.526949242
web-Google,AF-WCC,539,114.526949242
web-Google,AF-WCC,540,114.526949242
web-Google,AF-WCC,541,114.526949242
web-Google,AF-WCC,542,114.526949242
web-Google,AF-WCC,543,114.526949242
web-Google,AF-WCC,544,114.526949242
web-Google,AF-WCC,545,114.526949242
web-Google,AF-WCC,546,114.526949242
web-Google,AF-WCC,547,114.526949242
web-Google,AF-WCC,548,114.526949242
web-Google,AF-WCC,549,114.526949242
web-Google,AF-WCC,550,114.526949242
web-Google,AF-WCC,551,114.526949242
web-Google,AF-WCC,552,114.526949242
web-Google,AF-WCC,553,114.526949242
web-Google,AF-WCC,554,114.526949242
web-Google,AF-WCC,555,114.526949242
web-Google,AF-WCC,556,114.526949242
web-Google,AF-WCC,557,114.526949242
web-Google,AF-WCC,558,114.526949242
web-Google,AF-WCC,559,114.526949242
web-Google,AF-WCC,560,114.526949242
web-Google,AF-WCC,561,114.526949242
web-Google,AF-WCC,562,114.526949242
web-Google,AF-WCC,563,114.526949242
web-Google,AF-WCC,564,114.526949242
web-Google,AF-WCC,565,114.526949242
web-Google,AF-WCC,566,114.526949242
web-Google,AF-WCC,567,114.526949242
web-Google,AF-WCC,568,114.526949242
web-Google,AF-WCC,569,114.526949242
web-Google,AF-WCC,570,114.526949242
web-Google,AF-WCC,571,114.526949242
web-Google,AF-WCC,572,114.526949242
web-Google,AF-WCC,573,114.526949242
web-Google,AF-WCC,574,114.526949242
web-Google,AF-WCC,575,114.526949242
web-Google,AF-WCC,576,114.526949242
web-Google,AF-WCC,577,114.526949242
web-Google,AF-WCC,578,114.526949242
web-Google,AF-WCC,579,114.526949242
web-Google,AF-WCC,580,114.526949242
web-Google,AF-WCC,581,114.526949242
web-Google,AF-WCC,582,114.526949242
web-Google,AF-WCC,583,114.526949242
web-Google,AF-WCC,584,114.526949242
web-Google,AF-WCC,585,114.526949242
web-Google,AF-WCC,586,114.526949242
web-Google,AF-WCC,587,114.526949242
web-Google,AF-WCC,588,114.526949242
web-Google,AF-WCC,589,114.526949242
web-Google,AF-WCC,590,114.526949242
web-Google,AF-WCC,591,114.526949242
web-Google,AF-WCC,592,114.526949242
web-Google,AF-WCC,593,114.526949242
web-Google,AF-WCC,594,114.526949242
web-Google,AF-WCC,595,114.526949242
web-Google,AF-WCC,596,114.526949242
web-Google,AF-WCC,597,114.526949242
web-Google,AF-WCC,598,114.526949242
web-Google,AF-WCC,599,114.526949242
web-Google,AF-WCC,600,114.526949242
web-Google,AF-WCC,601,114.526949242
web-Google,AF-WCC,602,114.526949242
web-Google,AF-WCC,603,114.526949242
web-Google,AF-WCC,604,114.526949242
web-Google,AF-WCC,605,114.526949242
web-Google,AF-WCC,606,114.526949242
web-Google,AF-WCC,607,114.526949242
web-Google,AF-WCC,608,114.526949242
web-Google,AF-WCC,609,114.526949242
web-Google,AF-WCC,610,114.526949242
web-Google,AF-WCC,611,114.526949242
web-Google,AF-WCC,612,114.526949242
web-Google,AF-WCC,613,114.526949242
web-Google,AF-WCC,614,114.526949242
web-Google,AF-WCC,615,114.526949242
web-Google,AF-WCC,616,114.526949242
web-Google,AF-WCC,617,114.526949242
web-Google,AF-WCC,618,114.526949242
web-Google,AF-WCC,619,114.526949242
web-Google,AF-WCC,620,114.526949242
web-Google,AF-WCC,621,114.526949242
web-Google,AF-WCC,622,114.526949242
web-Google,AF-WCC,623,114.526949242
web-Google,AF-WCC,624,114.526949242
web-Google,AF-WCC,625,114.526949242
web-Google,AF-WCC,626,114.526949242
web-Google,AF-WCC,627,114.526949242
web-Google,AF-WCC,628,114.526949242
web-Google,AF-WCC,629,114.526949242
web-Google,AF-WCC,630,114.526949242
web-Google,AF-WCC,631,114.526949242
web-Google,AF-WCC,632,114.526949242
web-Google,AF-WCC,633,114.526949242
web-Google,AF-WCC,634,114.526949242
web-Google,AF-WCC,635,114.526949242
web-Google,AF-WCC,636,114.526949242
web-Google,AF-WCC,637,114.526949242
web-Google,AF-WCC,638,114.526949242
web-Google,AF-WCC,639,114.526949242
web-Google,AF-WCC,640,114.526949242
web-Google,AF-WCC,641,114.526949242
web-Google,AF-WCC,642,114.526949242
web-Google,AF-WCC,643,114.526949242
web-Google,AF-WCC,644,114.526949242
web-Google,AF-WCC,645,114.526949242
web-Google,AF-WCC,646,114.526949242
web-Google,AF-WCC,647,114.526949242
web-Google,AF-WCC,648,114.526949242
web-Google,AF-WCC,649,114.526949242
web-Google,AF-WCC,650,114.526949242
web-Google,AF-WCC,651,114.526949242
web-Google,AF-WCC,652,114.526949242
web-Google,AF-WCC,653,114.526949242
web-Google,AF-WCC,654,114.526949242
web-Google,AF-WCC,655,114.526949242
web-Google,AF-WCC,656,114.526949242
web-Google,AF-WCC,657,114.526949242
web-Google,AF-WCC,658,114.526949242
web-Google,AF-WCC,659,114.526949242
web-Google,AF-WCC,660,114.526949242
web-Google,AF-WCC,661,114.526949242
web-Google,AF-WCC,662,114.526949242
web-Google,AF-WCC,663,114.526949242
web-Google,AF-WCC,664,114.526949242
web-Google,AF-WCC,665,114.526949242
web-Google,AF-WCC,666,114.526949242
web-Google,AF-WCC,667,114.526949242
web-Google,AF-WCC,668,114.526949242
web-Google,AF-WCC,669,114.526949242
web-Google,AF-WCC,670,114.526949242
web-Google,AF-WCC,671,114.526949242
web-Google,AF-WCC,672,114.526949242
web-Google,AF-WCC,673,114.526949242
web-Google,AF-WCC,674,114.526949242
web-Google,AF-WCC,675,114.526949242
web-Google,AF-WCC,676,114.526949242
web-Google,AF-WCC,677,114.526949242
web-Google,AF-WCC,678,114.526949242
web-Google,AF-WCC,679,114.526949242
web-Google,AF-WCC,680,114.526949242
web-Google,AF-WCC,681,114.526949242
web-Google,AF-WCC,682,114.526949242
web-Google,AF-WCC,683,114.526949242
web-Google,AF-WCC,684,114.526949242
web-Google,AF-WCC,685,114.526949242
web-Google,AF-WCC,686,114.526949242
web-Google,AF-WCC,687,114.526949242
web-Google,AF-WCC,688,114.526949242
web-Google,AF-WCC,689,114.526949242
web-Google,AF-WCC,690,114.526949242
web-Google,AF-WCC,691,114.526949242
web-Google,AF-WCC,692,114.526949242
web-Google,AF-WCC,693,114.526949242
web-Google,AF-WCC,694,114.526949242
web-Google,AF-WCC,695,114.526949242
web-Google,AF-WCC,696,114.526949242
web-Google,AF-WCC,697,114.526949242
web-Google,AF-WCC,698,114.526949242
web-Google,AF-WCC,699,114.526949242
